,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,lstm,0.1,0.8,5,34,71,89,90,12
1,lstm,0.1,0.8,5,34,71,89,90,12
2,lstm,0.1,0.8,1,44,96,55,71,34
3,lstm,0.1,0.8,5,34,71,89,90,12
4,lstm,0.1,0.8,5,34,71,89,90,12
5,lstm,0.1,0.7,4,35,63,91,51,12
6,lstm,0.1,0.8,5,34,71,89,90,12
7,lstm,0.1,0.8,5,34,71,89,90,12
8,lstm,0.1,0.8,5,34,71,89,90,12
9,lstm,0.1,0.8,5,34,71,89,90,12
10,lstm,0.1,0.8,5,34,71,89,90,12
11,lstm,0.1,0.8,5,34,71,89,71,12
12,lstm,0.1,0.8,5,34,71,89,99,12
13,lstm,0.1,0.8,5,34,71,89,90,12
14,lstm,0.1,0.8,5,34,71,89,90,12
15,lstm,0.1,0.8,5,34,71,89,63,12
16,lstm,0.1,0.8,5,34,71,89,90,12
17,lstm,0.1,0.8,5,34,71,89,90,12
18,lstm,0.1,0.8,5,34,71,89,90,12
19,lstm,0.1,0.8,5,34,71,89,90,12
20,lstm,0.1,0.8,5,34,71,89,90,12
21,lstm,0.1,0.8,5,34,71,89,90,12
22,lstm,0.1,0.8,5,34,71,89,90,12
23,lstm,0.1,0.8,5,34,71,89,90,12
24,lstm,0.1,0.8,5,34,71,89,90,12
25,lstm,0.1,0.8,5,34,71,89,90,12
26,lstm,0.1,0.8,5,34,71,89,90,12
27,lstm,0.1,0.8,5,34,71,89,90,12
28,lstm,0.1,0.8,5,34,71,89,90,12
29,lstm,0.1,0.8,5,34,71,89,90,12
30,lstm,0.1,0.8,5,34,71,89,88,12
31,lstm,0.1,0.8,5,34,71,89,90,12
32,lstm,0.1,0.8,5,34,71,89,90,12
33,lstm,0.1,0.8,5,34,71,89,68,12
34,lstm,0.1,0.8,5,34,71,89,68,12
35,lstm,0.1,0.8,5,34,71,89,68,12
