,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,lstm,0.1,0.8,5,34,71,89,90,12
1,lstm,0.1,0.8,5,34,71,89,90,12
2,lstm,0.1,0.8,5,34,71,55,90,12
3,lstm,0.1,0.0,5,34,71,89,90,12
4,lstm,0.1,0.8,5,34,71,31,90,12
5,lstm,0.1,0.8,5,34,71,89,90,12
6,lstm,0.1,0.8,5,34,71,89,90,12
7,lstm,0.1,0.8,5,88,71,89,90,12
8,lstm,0.1,0.8,5,34,71,89,90,12
9,lstm,0.1,0.8,5,34,71,89,90,12
10,lstm,0.1,0.8,2,34,71,89,90,12
11,lstm,0.1,0.0,5,34,71,89,90,12
12,lstm,0.1,0.0,2,99,6,89,80,58
13,lstm,0.1,0.8,5,34,71,89,90,12
14,lstm,0.1,0.8,5,34,71,89,90,12
15,lstm,0.1,0.8,5,34,71,89,90,12
16,lstm,0.1,0.0,5,99,6,59,84,58
17,lstm,0.1,0.8,5,18,71,21,90,12
18,lstm,0.1,0.0,5,99,6,89,80,58
19,lstm,0.1,0.0,5,99,6,10,80,58
20,lstm,0.1,0.8,3,18,71,21,90,12
21,lstm,0.1,0.0,5,99,6,89,80,58
22,lstm,0.1,0.8,4,18,71,21,90,12
23,lstm,0.1,0.0,5,99,6,21,80,58
24,lstm,0.1,0.8,5,18,71,21,90,12
25,lstm,0.1,0.8,5,18,71,21,90,12
26,lstm,0.1,0.8,5,18,71,21,90,12
27,lstm,0.1,0.0,5,99,6,89,80,58
28,lstm,0.1,0.0,5,99,6,89,90,58
29,lstm,0.1,0.8,5,18,71,21,90,12
30,lstm,0.1,0.8,5,18,71,21,90,12
31,lstm,0.1,0.0,5,99,6,89,80,58
32,lstm,0.1,0.8,5,18,71,21,90,12
33,lstm,0.1,0.0,5,18,96,22,90,14
34,lstm,0.1,0.0,5,99,6,22,90,14
35,lstm,0.1,0.0,5,99,6,89,80,58
