,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,lstm,0.1,0.8,5,34,71,89,90,12
1,lstm,0.1,0.8,5,34,71,89,90,12
2,lstm,0.1,0.8,5,34,71,55,90,12
3,mlp,0.001,0.0,2,89,6,55,80,58
4,lstm,0.1,0.8,5,34,71,31,90,12
5,lstm,0.1,0.8,5,34,71,55,90,12
6,lstm,0.1,0.8,5,34,71,55,90,12
7,lstm,0.1,0.8,5,24,71,55,90,12
8,lstm,0.1,0.8,5,34,71,55,90,12
9,lstm,0.1,0.8,5,34,71,55,90,12
10,lstm,0.1,0.6,1,10,76,31,37,58
11,lstm,0.1,0.6,2,18,76,31,37,58
12,lstm,0.1,0.8,5,34,71,55,90,12
13,lstm,0.1,0.8,5,34,71,55,90,12
14,mlp,0.001,0.6,2,89,6,55,80,58
15,lstm,0.1,0.8,5,34,71,55,90,12
16,lstm,0.1,0.8,5,34,71,55,90,12
17,lstm,0.1,0.8,5,34,71,55,90,12
18,lstm,0.1,0.6,1,18,76,31,90,58
19,lstm,0.1,0.8,5,34,71,55,90,12
20,lstm,0.1,0.8,5,34,71,55,90,12
21,lstm,0.1,0.8,5,34,71,55,37,12
22,lstm,0.1,0.8,5,34,76,55,90,12
23,lstm,0.1,0.8,5,34,71,55,90,12
24,lstm,0.1,0.8,5,34,71,55,90,12
25,lstm,0.1,0.8,5,34,71,55,90,12
26,lstm,0.1,0.0,2,18,12,55,37,42
27,lstm,0.1,0.0,2,18,12,55,37,42
28,lstm,0.1,0.8,5,34,6,55,90,12
29,lstm,0.1,0.8,5,34,71,55,90,12
30,lstm,0.1,0.8,5,34,71,55,90,12
31,lstm,0.1,0.8,5,34,4,55,90,12
32,lstm,0.1,0.8,5,34,71,55,90,12
33,lstm,0.1,0.8,5,34,76,31,90,12
34,lstm,0.1,0.0,2,18,12,55,37,11
35,lstm,0.1,0.8,5,34,71,55,90,12
